================================================================================
Search Response Debug v3.2.0
Session start: 2026-01-13 17:58:47
================================================================================

[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] 🚀 Search Response Debug v3.2.0 initializing...
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🚀 Search Response Debug v3.2.0 loading...
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🔧 Installing comprehensive search hooks...
[2026-01-13 17:58:47] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$K0CMg5S4Zxv6c4gpZgm7Pxj3WS8
[2026-01-13 17:58:47] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$K0gQhYjIVqFZ9hfkaOLJsXFvgU8
[2026-01-13 17:58:47] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$K1Wurr9lY08bfnwd4s29JcwyDZ8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$KNXvkB5LdvSakhFCCOMS-GXA2XY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$L0gO9DKwqmavDuOa_1KZMGBszoY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$LCHasCsYu_l6DKNacUrb7L3iOY8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$LeHd2EJw1FhBt4oVQRzC9S7Ncbk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$LiDD4p67UJr-wUU-Wlxu0qZVp3g
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$LiuUF5QXVA1Rfk_dH7iaphRKiuM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$LppqXuBFSIDpnh1CXN6pe_CXsiw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$M8cYYePqhI9jqN2Sit_Ms2FJCVQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$MPpjEJeU9Frwn-cw1YLceP-WELk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$MTRwJ0fVzEhIe7juGecKZ9iL8Wg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$MZbUo9QM7FdxFU7oQAYqXjejmpo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$MZkD7dQUlDHI0haf1JFpFFLWD_Q
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$N3KIjZkMkEWl2Q0X74MuNafqCUk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$NLEAK1y0UEhR6C4tdXm2GoMnznw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Ne_CeRQigVN4poCqmbnDdcloofQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$No18vI57TFBf00ZFIVLpM55oztg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$O4qi5W_RurqvqXqaafzqiPFxQMQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$O6mXr6ONqgoyx0nF0jfGNDdyt1I
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$OHW7lFGZTW6r_ATG1JM5B-ZdVWQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ONCiBKmhAnm6ESXRbcjwnBlUE-w
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$O_ZvEFTA_9Pvh3V851XY2O1IuFU
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$OhIK9_3KKJXsvuh1nvq1ZnTVP-Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Oifv5rkGhYK4vvxC827jUKj6yg0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$P-n9PgxT2eAKt7vMBJxfQhB6yt4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$P2v2G8AS3FYU-DnZlbfE_wsKyNk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$P3DZcGbgUWfvcbRMR-FBQHYcyi4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$P3_HyYnBkld00G1snV7sqlmBTVQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$PChwSB-KMq3i9ntaOh5klqA5BRE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$PDT4wVkCNAf3BqGQIXNT3MxgiAA
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$PToWKzBjiBVuv3h10Ywq7HQZNa0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$PWDDLh5jNp7XmUpYB0K4nb-z4Oo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Pb06rxSPWrbzVzGD6dIx2o3vj1I
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$PuGQ-dYLQMagLGCnMvcyFMykYXg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Q3K5HHbLWI0F0bfNxTshrp5ihW4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$QQItMz9zMNMnc9Qa3Viuax1fULc
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$QWD7nFa8CtelBwx46_wzXjHoEDw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$QbP6xpt3JRe03-weYhfp5fglsP0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Qkvtl7_UQRC7OjliVEuJjyZl5yo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$QzBz1jCvDHlKFuewKZF0Qx2O9BA
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$R4cghsLnHlnQAfDz0GfP9DPe09A
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$RFjbl50NMBCOl9zfucB2l1edbto
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$RkbwtP-Fq0_0u8YvnFl2bd70RIE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$RmWgWkqI8SSMaE9Y0nbOux6TtZg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$RwQTMuIUJD7RLzGSC71C_2gUbb4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$S5dP__EoIM227JDsvAg-mnap61M
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$S8llc3H2rOPO6AUHHgz9sc6udSk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SOi_Yy7KB8ZJAIIYHwwWoIPtHWQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ST6tBECaFiWH2DHrr0ismNBcBUY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SVuz7nCkIwfk9m_tVXud-sRhLrk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ScqiNruKMzRNu3EZQd684qkIV2Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SfvflvzcrvZNS5nMCCoEa3tNG0c
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SgV7eIliGnm94i_gG6B5R6kHiwY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SpXHlFhZEoxbXgoQYaCSlo_Bwjg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$SwOBWK5PWh6gHJJci7c2KN05els
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$T761W4zjT2D3K6fcexi5fGZPYvQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TAkhNWcNLmgXu6E4SGPhRgrMfVc
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TDZoV1AUw9T93hxDhPoeJ1QU_cw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TEoilxDon2lY1-gEyyuNJvkzIkE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TGXKIA4roJ4DUPKAhckZ95__t3Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TRZWJkZiJeXEYG_ZBGLTZJMu4rg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TS2YyuVAAclfhfC0Q0SyxnPCUwo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TZJ1t4uF8ZTSnBnHbB5hu6vSnlA
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Ta60r-AVTwuF6W1OM0vgSC_BcE0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Togj8aWEarWxyI7mC4XnEr9zdqw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Togmm78D5YTsCzfnbPyaF_kMA_Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$TruZB2_iQ73jRPk_P50Zqc9pYMg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Tt64PRIvLY4CGnEF9Oy5ciZB4S0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Tx3X2SzRaWs3nq3MPMo_3COg_fM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Tyz8-2xaxwot4ykArQFvGcNFrRg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$UHBYYmxx015PLkUveJSSQjJ34Xo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$UTn8nU0yNlGGBQlZfNwLwwWz5bs
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$UVkOYwaNQ5WUMWm3qysq6z3kZ2k
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Uu_AHTrivhiT5g_GKenU65GAU7w
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$UwPR0WTBuyRU35bCT2QP5UQoVts
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$UxtreNa8oTmXQpMdoIhiJBMl0pw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$VGAiAwDITT8DOmQKGuj1sQz8zpk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$VYKbaC0fQJn_o1ggcX7-uDJstHM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$VrFV4BNboqTpQLG4E50bkCOErZY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$VyVqVgUufCznx4ZSK_px1ldMjkY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$W7xD4MRRca9g_7NBybJpL_iVSVE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$W8BOE611cgOC-hP65GFs_MbERsI
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$W9RI6RxPFcJ4qX_l5oV9rcQ5igE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$WEEbaBv91G5obFlTnzR90ZgZRMY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Wq7Gu3f4K7jx_Y2FoxYGJaXBtc4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Wqt2ZXOqq0znXirCuoHHZZcjd5A
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$WwcukIEKth5I6E38nZS8pOJHtjo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$WzmHivyunuSckIhLjEkkT7d9MeU
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$X22HI6GMjnI6Fp_xwWlOtl2fjh0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$X8q6K3TWxd5Bu2MQCqm3LOGlp7s
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XAJftug_Ue58bb7nsmbq-48L3tw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XQ_au_zqyPBuYe8V9RLIFxaHZok
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XRBJ8txGJPXPhwYRgCeXkVkAq9w
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XeiUFsc4WOGIy-U6eb9TGczm2jg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XyKKdE5fh0zBDBlYmyxb5HoC4Qo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$XzZXJJ5sL_T4K-8ZtcY33d0sOLM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Y4IPt2LeEUiQtygkn1vZMB1NCZc
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Y95z3cfQhoksIXV3CHs8kZIrmdo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$YDQnZRHQMbgIcCq83QRXibbRgHg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$YUI66vqetDj_NHx5yeGk5NFh6Lw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$YYrQ4q0G7OVqMGSZwnyWcKX2eP0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Y_fROiDc2F2zay2CkR5DApTKYjg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Ya8QNShRqxLspyAFHKYMOdFJiXE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Yob78V2b-D5vDk680FYfOMmon5Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$YuVUup2pWbO-xtkQ3e1MroEINRo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Z3DRfyv4-6iH3uvrFnIiECwAoC0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Z3NZQjKyi4q7IkQAWBtXHYxosx0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Z3siQfaFFOQQN6Z0_7LfHY39Hv8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Z8epSPwK2f0OK6FaHWt1ix-dknM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Z8nbmkDGEr5hTYqxxXK6xP5I2NI
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ZNgcrSq1FzSt9wvhApsdJyP2R8k
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ZaiipKgJaWRqwbMcJkegEFZEPQE
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ZmLL0JgROodtemPXKLAT5yG2fn4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ZqAfIyCQOXFvisorkhqnxhF6HkI
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$ZryE1z_VWnEL9M7zPEUuBuLrn9g
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$Zxun0WlvGWn17UnBOX2Cj_Njefk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$_aCnmNHH-GCFX_aCHzTwvGiHe8Q
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$_pVUm0hm7V6Lpg2kVgAQMf4ShQY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$_qJvlgGtNqySyKu8d8PQsfvGTD0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$_uTw-9pRHiiSsaAjVODAzLNWyyA
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$a24gS8aGdPk61clFWx50wdw4SRU
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aEyfKGrhIOTX2GRKO6uVkA8z_ts
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aIz0atjwgbxoxO8Jzgk9UwA6CmA
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aJBeMtb9bVzfiskzO9HdgQp24Ns
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aQJ0XCv1aPr7qONMWnXL_h3lHEM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aSsVHFBQIhoyKUi60ZwC-cAueWk
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aSyDdHdBysYH-evR9tCEMElnlKw
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aXIdqcB8WM3Utbmb2fTDAieEOc4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$aa9eFNVfBT94S1Gj9l1y04TPPzg
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$acu_aV9Q6VqaPeoNbBHvHq7VMMs
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$atITg2qk1kf-vQBfzx7qWkn_sQ0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$awyHges6eZgexzY4ZJxJXR2XlGs
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$b8MPtg6Iv2Y_AxLO4uAmcpvrads
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bDmSAnSbI64_kN4vK7_0HnhWMg0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bH_-qlkpVKShtv--FW5TuINI3K4
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bXF4XG-eg6bs6RHEr4b9PWSRl8c
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$batmyeVUi0gFuLsBMdOMoadUX_8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bdQL6-nD1SZdPCXlr0dNePDB6Zc
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bew1wz-CoWUsBCT88kXz2AI16hc
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$bmv4Sz6H3gAc3-AaW5999BDOlJ8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$buFmHjC7Wgk81GNTetNRDhhTEQM
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$c33Z06in_4irmb8uSND5U6SZTcQ
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$c708zKAWRmFy_hXtFKM5A5IT8ds
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$c7S_1fp0SMCGBctQXkHv9VzCOUo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cFXOnWPWApadVFbQUFkhwwce0I8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cGUE54BGHTpEN5IyZF9s3Ve8I8A
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cJUOcQCwoHBCHeXtMbb92nnTGAo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cYwXH1LSGMHqUP9LRA90PHT554k
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$c_BaCN94j4v18Lx5QpwVqA6Tgks
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cbFCRyVRo8D0b0Nkq8tkOAseUCo
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$coCnJAPU-FEJEBDOhDQyOWUPv0Y
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cqtPKOorAuEh3QD2apPm3ovz3vs
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cshbRZ0HjqUoUwz4flzLMnhPC6c
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cwk6qh4JFXiM7KHYORGHkiXeJfU
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$cxc9NZVhYxdu-5SkXFSpxnN8oeU
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$d1R8d0nWwPS-OLSKZs357oI0u18
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$d2HQxblN52iTWxPvuR3PkRrYNI8
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$d5_xcy-YD4rQJDYbDBFR6NBjhu0
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$dCes4jLWPRbtFghbArJtUvhBSWY
[2026-01-13 17:58:48] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: $r8$lambda$dNsC91k4O7YY-wX88ziBR9qRj9k
